nights_id,minimum_nights,maximum_nights
9299,2 ,6 
9300,12 ,120 
9301,1 ,1125 
9302,90 ,365 
9303,1 ,14 
9304,1 ,28 
9305,3 ,1125 
9306,4 ,1125 
9307,30 ,1125 
9308,5 ,28 
9309,5 ,365 
9310,1 ,1125 
9311,1 ,28 
9312,0 ,182 
9313,30 ,1125 
9314,5 ,30 
9315,30 ,1125 
9316,30 ,1125 
9317,2 ,1125 
9318,2 ,1125 
9319,30 ,1125 
9320,1 ,1125 
9321,30 ,30 
9322,30 ,90 
9323,30 ,365 
9324,30 ,90 
9325,30 ,1125 
9326,30 ,30 
9327,30 ,30 
9328,1 ,1125 
9329,1 ,1125 
9330,30 ,1125 
9331,30 ,365 
9332,3 ,1125 
9333,30 ,1125 
9334,3 ,1125 
9335,30 ,1125 
9336,30 ,30 
9337,2 ,1125 
9338,30 ,1125 
9339,4 ,1125 
9340,30 ,1125 
9341,10 ,1125 
9342,2 ,1125 
9343,30 ,60 
9344,4 ,1125 
9345,30 ,30 
9346,2 ,1125 
9347,30 ,365 
9348,2 ,182 
9349,2 ,28 
9350,30 ,1125 
9351,14 ,1125 
9352,2 ,1125 
9353,3 ,14 
9354,30 ,1125 
9355,1 ,27 
9356,4 ,30 
9357,30 ,1125 
9358,30 ,1125 
9359,30 ,1125 
9360,30 ,1125 
9361,2 ,360 
9362,3 ,1125 
9363,30 ,1125 
9364,30 ,1125 
9365,3 ,1125 
9366,3 ,1125 
9367,30 ,1125 
9368,30 ,120 
9369,4 ,365 
9370,1 ,365 
9371,2 ,1125 
9372,30 ,90 
9373,30 ,1125 
9374,1 ,28 
9375,30 ,180 
9376,30 ,1125 
9377,1 ,1125 
9378,10 ,30 
9379,90 ,1125 
9380,1 ,365 
9381,30 ,1125 
9382,3 ,1125 
9383,30 ,95 
9384,30 ,365 
9385,30 ,1125 
9386,90 ,190 
9387,13 ,365 
9388,2 ,1125 
9389,5 ,1125 
9390,30 ,1125 
9391,30 ,45 
9392,6 ,14 
9393,30 ,1125 
9394,3 ,1125 
9395,8 ,1125 
9396,30 ,1125 
9397,30 ,1125 
9398,30 ,365 
9399,2 ,90 
9400,1 ,365 
9401,30 ,1125 
9402,30 ,1125 
9403,1 ,365 
9404,1 ,31 
9405,2 ,1125 
9406,3 ,90 
9407,7 ,19 
9408,30 ,1125 
9409,30 ,365 
9410,30 ,360 
9411,30 ,1125 
9412,3 ,1125 
9413,4 ,1125 
9414,30 ,1125 
9415,1 ,365 
9416,30 ,1125 
9417,5 ,1125 
9418,1 ,1125 
9419,7 ,1125 
9420,30 ,1125 
9421,30 ,1125 
9422,5 ,1125 
9423,30 ,1125 
9424,3 ,60 
9425,1 ,1125 
9426,30 ,90 
9427,30 ,1125 
9428,30 ,1125 
9429,1 ,25 
9430,1 ,1125 
9431,30 ,1125 
9432,3 ,30 
9433,30 ,1125 
9434,1 ,1125 
9435,30 ,1125 
9436,30 ,1125 
9437,1 ,1125 
9438,30 ,1125 
9439,9 ,590 
9440,1 ,15 
9441,30 ,1125 
9442,30 ,1125 
9443,30 ,30 
9444,4 ,1125 
9445,60 ,1125 
9446,30 ,365 
9447,30 ,365 
9448,90 ,1000 
9449,30 ,1125 
9450,30 ,1125 
9451,5 ,1125 
9452,3 ,1125 
9453,30 ,1125 
9454,30 ,1125 
9455,2 ,30 
9456,30 ,45 
9457,1 ,28 
9458,3 ,1125 
9459,4 ,1125 
9460,30 ,1125 
9461,30 ,1125 
9462,2 ,1125 
9463,6 ,1125 
9464,5 ,1125 
9465,3 ,365 
9466,30 ,1125 
9467,4 ,1125 
9468,1 ,999 
9469,14 ,60 
9470,30 ,1125 
9471,31 ,1125 
9472,14 ,180 
9473,30 ,61 
9474,1 ,1125 
9475,30 ,1125 
9476,2 ,1125 
9477,2 ,90 
9478,5 ,1125 
9479,30 ,1122 
9480,9 ,1125 
9481,30 ,360 
9482,30 ,1125 
9483,4 ,60 
9484,30 ,1125 
9485,30 ,1125 
9486,30 ,1125 
9487,30 ,1125 
9488,28 ,1125 
9489,30 ,75 
9490,5 ,30 
9491,30 ,365 
9492,30 ,1125 
9493,4 ,30 
9494,1 ,1125 
9495,30 ,1125 
9496,30 ,1125 
9497,30 ,1125 
9498,5 ,31 
9499,18 ,1125 
9500,3 ,1125 
9501,1 ,1125 
9502,4 ,1125 
9503,3 ,90 
9504,2 ,30 
9505,6 ,8 
9506,1 ,1125 
9507,730 ,1125 
9508,30 ,1125 
9509,30 ,1125 
9510,30 ,365 
9511,30 ,1125 
9512,2 ,365 
9513,30 ,1125 
9514,30 ,1125 
9515,5 ,1125 
9516,30 ,1125 
9517,30 ,33 
9518,2 ,29 
9519,30 ,60 
9520,4 ,37 
9521,2 ,30 
9522,30 ,90 
9523,60 ,75 
9524,20 ,40 
9525,30 ,1125 
9526,30 ,365 
9527,2 ,365 
9528,30 ,1125 
9529,1 ,28 
9530,30 ,365 
9531,5 ,25 
9532,30 ,1125 
9533,30 ,1125 
9534,30 ,1125 
9535,1 ,365 
9536,30 ,1125 
9537,3 ,65 
9538,30 ,1125 
9539,2 ,1125 
9540,2 ,1125 
9541,30 ,1125 
9542,30 ,1125 
9543,2 ,6 
9544,5 ,60 
9545,30 ,1125 
9546,2 ,1125 
9547,12 ,1125 
9548,3 ,1125 
9549,30 ,1125 
9550,3 ,1125 
9551,1 ,1125 
9552,2 ,1125 
9553,4 ,1125 
9554,1 ,1125 
9555,30 ,1125 
9556,6 ,200 
9557,1 ,28 
9558,7 ,365 
9559,5 ,365 
9560,5 ,365 
9561,30 ,1125 
9562,16 ,365 
9563,30 ,1125 
9564,5 ,365 
9565,184 ,184 
9566,30 ,1125 
9567,30 ,90 
9568,30 ,1125 
9569,2 ,24 
9570,1 ,1125 
9571,30 ,1125 
9572,30 ,1125 
9573,90 ,1000 
9574,2 ,25 
9575,30 ,1125 
9576,5 ,30 
9577,30 ,120 
9578,30 ,367 
9579,1 ,1125 
9580,30 ,1125 
9581,2 ,1125 
9582,30 ,60 
9583,30 ,1125 
9584,2 ,1125 
9585,2 ,1125 
9586,1 ,365 
9587,10 ,1125 
9588,2 ,1125 
9589,14 ,365 
9590,31 ,45 
9591,2 ,1125 
9592,30 ,1125 
9593,30 ,1125 
9594,1 ,1125 
9595,30 ,1125 
9596,30 ,100 
9597,2 ,60 
9598,28 ,60 
9599,5 ,1125 
9600,30 ,30 
9601,30 ,1125 
9602,1 ,365 
9603,4 ,1125 
9604,2 ,1125 
9605,1 ,365 
9606,30 ,1125 
9607,30 ,1125 
9608,30 ,60 
9609,2 ,1125 
9610,1 ,1125 
9611,15 ,28 
9612,3 ,31 
9613,30 ,1125 
9614,30 ,1125 
9615,2 ,1125 
9616,1 ,1125 
9617,30 ,365 
9618,28 ,1125 
9619,10 ,50 
9620,2 ,1125 
9621,1 ,1125 
9622,30 ,1125 
9623,6 ,937 
9624,30 ,365 
9625,2 ,1125 
9626,4 ,1125 
9627,30 ,30 
9628,30 ,1125 
9629,30 ,30 
9630,30 ,1125 
9631,30 ,1125 
9632,1 ,1125 
9633,30 ,90 
9634,13 ,1125 
9635,1 ,14 
9636,30 ,1125 
9637,30 ,1125 
9638,21 ,45 
9639,30 ,43 
9640,4 ,28 
9641,7 ,30 
9642,1 ,365 
9643,30 ,1125 
9644,7 ,1125 
9645,2 ,1125 
9646,1 ,365 
9647,28 ,365 
9648,30 ,1125 
9649,4 ,30 
9650,2 ,1125 
9651,30 ,1125 
9652,7 ,1125 
9653,2 ,1125 
9654,1 ,1125 
9655,1 ,1125 
9656,30 ,120 
9657,30 ,1125 
9658,7 ,365 
9659,30 ,1125 
9660,30 ,90 
9661,30 ,1125 
9662,4 ,27 
9663,30 ,1125 
9664,52 ,371 
9665,30 ,365 
9666,30 ,1125 
9667,3 ,1125 
9668,1 ,365 
9669,30 ,1125 
9670,4 ,1125 
9671,1 ,1125 
9672,30 ,1125 
9673,365 ,365 
9674,30 ,1125 
9675,2 ,7 
9676,2 ,365 
9677,4 ,1125 
9678,30 ,180 
9679,1 ,14 
9680,30 ,1125 
9681,4 ,20 
9682,30 ,1125 
9683,30 ,1125 
9684,30 ,1125 
9685,30 ,1125 
9686,7 ,365 
9687,5 ,6 
9688,58 ,976 
9689,30 ,365 
9690,5 ,1125 
9691,5 ,14 
9692,1 ,1125 
9693,30 ,1125 
9694,30 ,1125 
9695,15 ,365 
9696,27 ,1125 
9697,30 ,1125 
9698,30 ,1125 
9699,30 ,1125 
9700,30 ,1125 
9701,1 ,1125 
9702,30 ,365 
9703,27 ,1125 
9704,30 ,30 
9705,7 ,1125 
9706,2 ,1125 
9707,1 ,1125 
9708,30 ,60 
9709,1 ,30 
9710,1 ,24 
9711,1 ,365 
9712,1 ,25 
9713,30 ,1124 
9714,3 ,1125 
9715,30 ,1125 
9716,1 ,1125 
9717,30 ,365 
9718,30 ,1125 
9719,4 ,1125 
9720,1 ,10 
9721,30 ,31 
9722,4 ,1125 
9723,30 ,1125 
9724,14 ,1125 
9725,30 ,1125 
9726,1 ,29 
9727,4 ,30 
9728,2 ,59 
9729,30 ,1125 
9730,1 ,1125 
9731,7 ,1125 
9732,270 ,365 
9733,30 ,1125 
9734,1 ,1125 
9735,3 ,30 
9736,370 ,490 
9737,1 ,90 
9738,1 ,365 
9739,30 ,1125 
9740,30 ,30 
9741,30 ,1125 
9742,3 ,14 
9743,2 ,90 
9744,30 ,30 
9745,30 ,1125 
9746,30 ,365 
9747,30 ,240 
9748,2 ,1125 
9749,3 ,365 
9750,30 ,1125 
9751,30 ,1125 
9752,1 ,300 
9753,30 ,1125 
9754,30 ,1125 
9755,30 ,60 
9756,2 ,365 
9757,30 ,1125 
9758,30 ,1125 
9759,30 ,1125 
9760,30 ,1125 
9761,29 ,1125 
9762,1 ,1125 
9763,1 ,1125 
9764,30 ,1125 
9765,6 ,1125 
9766,30 ,1125 
9767,30 ,1125 
9768,4 ,25 
9769,2 ,1125 
9770,4 ,1125 
9771,1 ,1125 
9772,31 ,180 
9773,30 ,365 
9774,2 ,365 
9775,1 ,1125 
9776,1 ,365 
9777,30 ,1125 
9778,1 ,365 
9779,30 ,1125 
9780,30 ,40 
9781,1 ,30 
9782,30 ,36 
9783,1 ,1125 
9784,1 ,7 
9785,30 ,1125 
9786,3 ,30 
9787,30 ,180 
9788,30 ,30 
9789,4 ,365 
9790,30 ,1125 
9791,30 ,1125 
9792,2 ,1125 
9793,3 ,1125 
9794,2 ,20 
9795,1 ,27 
9796,3 ,1125 
9797,30 ,1125 
9798,2 ,1125 
9799,30 ,1125 
9800,2 ,1125 
9801,30 ,1125 
9802,30 ,180 
9803,3 ,1125 
9804,21 ,1125 
9805,30 ,1125 
9806,3 ,1125 
9807,30 ,1125 
9808,2 ,28 
9809,30 ,1125 
9810,28 ,1125 
9811,2 ,1125 
9812,5 ,1125 
9813,2 ,1125 
9814,3 ,1125 
9815,2 ,1125 
9816,120 ,400 
9817,5 ,1125 
9818,1 ,1125 
9819,30 ,1125 
9820,2 ,21 
9821,15 ,29 
9822,30 ,1125 
9823,2 ,1125 
9824,5 ,25 
9825,30 ,1125 
9826,2 ,1125 
9827,30 ,31 
9828,2 ,1125 
9829,3 ,1125 
9830,1 ,365 
9831,30 ,1125 
9832,3 ,31 
9833,30 ,60 
9834,5 ,1125 
9835,14 ,1125 
9836,6 ,90 
9837,2 ,180 
9838,30 ,365 
9839,3 ,68 
9840,30 ,1125 
9841,1 ,365 
9842,4 ,1125 
9843,30 ,1124 
9844,2 ,365 
9845,1 ,1125 
9846,1 ,1125 
9847,30 ,1125 
9848,30 ,1125 
9849,30 ,1125 
9850,30 ,150 
9851,30 ,182 
9852,5 ,30 
9853,30 ,1125 
9854,30 ,1125 
9855,1 ,365 
9856,30 ,1125 
9857,30 ,365 
9858,2 ,14 
9859,1 ,365 
9860,1 ,1125 
9861,30 ,1125 
9862,30 ,1125 
9863,2 ,1125 
9864,1 ,1125 
9865,30 ,1125 
9866,30 ,30 
9867,30 ,1125 
9868,30 ,30 
9869,4 ,123 
9870,30 ,1125 
9871,30 ,1125 
9872,1 ,1125 
9873,31 ,1125 
9874,1 ,1125 
9875,3 ,1125 
9876,1 ,1125 
9877,2 ,1125 
9878,2 ,38 
9879,31 ,180 
9880,1 ,30 
9881,1 ,1125 
9882,3 ,1125 
9883,30 ,1125 
9884,90 ,1000 
9885,30 ,1125 
9886,30 ,1125 
9887,30 ,1125 
9888,1 ,30 
9889,2 ,1125 
9890,30 ,365 
9891,1 ,365 
9892,30 ,1125 
9893,90 ,1125 
9894,1 ,30 
9895,25 ,1125 
9896,31 ,365 
9897,1 ,365 
9898,30 ,1125 
9899,30 ,1125 
9900,30 ,1125 
9901,3 ,4 
9902,7 ,30 
9903,30 ,40 
9904,30 ,30 
9905,3 ,1125 
9906,1 ,14 
9907,1 ,60 
9908,30 ,1125 
9909,4 ,1125 
9910,2 ,1125 
9911,2 ,1125 
9912,30 ,62 
9913,2 ,1125 
9914,2 ,1125 
9915,30 ,1124 
9916,5 ,365 
9917,30 ,365 
9918,2 ,1125 
9919,1 ,1125 
9920,2 ,1125 
9921,30 ,1125 
9922,1 ,30 
9923,3 ,7 
9924,1 ,1125 
9925,3 ,1125 
9926,1 ,1125 
9927,30 ,180 
9928,3 ,30 
9929,30 ,367 
9930,30 ,1125 
9931,30 ,1125 
9932,1 ,1125 
9933,1125 ,0 
9934,2 ,1125 
9935,1 ,1125 
9936,5 ,1125 
9937,14 ,1125 
9938,30 ,400 
9939,3 ,10 
9940,31 ,1125 
9941,2 ,365 
9942,30 ,1125 
9943,3 ,1125 
9944,30 ,365 
9945,2 ,21 
9946,3 ,1125 
9947,365 ,730 
9948,1 ,1125 
9949,30 ,1125 
9950,3 ,1125 
9951,30 ,365 
9952,3 ,1125 
9953,1 ,1125 
9954,30 ,1125 
9955,30 ,90 
9956,2 ,1125 
9957,1 ,1125 
9958,2 ,1125 
9959,30 ,1125 
9960,1 ,1125 
9961,30 ,1125 
9962,30 ,1125 
9963,90 ,1000 
9964,2 ,14 
9965,1 ,12 
9966,3 ,1125 
9967,3 ,30 
9968,30 ,1125 
9969,2 ,1125 
9970,1 ,1125 
9971,30 ,365 
9972,30 ,1125 
9973,31 ,1125 
9974,3 ,1125 
9975,2 ,15 
9976,4 ,1125 
9977,30 ,1125 
9978,1 ,28 
9979,30 ,1125 
9980,30 ,1125 
9981,1 ,365 
9982,1 ,1125 
9983,30 ,30 
9984,1 ,30 
9985,1 ,90 
9986,1 ,1125 
9987,1 ,1125 
9988,30 ,1125 
9989,30 ,1125 
9990,30 ,365 
9991,2 ,30 
9992,60 ,90 
9993,30 ,1125 
9994,4 ,1125 
9995,1 ,20 
9996,1 ,7 
9997,30 ,60 
9998,30 ,120 
9999,30 ,1125 
