availability_id,has_availability,availability_30,availability_60,availability_90,availability_365
9340,t,0,0,0,0
9341,t,0,22,52,52
9342,t,9,31,61,331
9343,f,0,0,0,0
9344,t,5,9,9,9
9345,t,0,0,0,0
9346,t,20,48,78,350
9347,t,27,57,87,267
9348,t,1,31,57,101
9349,t,6,29,59,316
9350,f,0,0,0,0
9351,t,1,8,21,296
9352,t,0,2,21,21
9353,t,0,0,0,0
9354,t,0,0,0,6
9355,t,0,0,0,0
9356,t,0,0,0,0
9357,f,0,0,0,0
9358,t,0,0,2,92
9359,f,0,0,0,0
9360,t,25,49,74,145
9361,t,9,15,40,109
9362,t,21,51,81,171
9363,t,0,0,0,0
9364,t,0,0,0,0
9365,t,1,8,16,47
9366,f,0,0,0,0
9367,f,0,0,0,0
9368,f,0,0,0,0
9369,t,0,0,0,99
9370,t,7,37,67,342
9371,t,19,49,79,354
9372,t,6,6,6,165
9373,t,19,49,79,354
9374,t,26,55,85,360
9375,t,0,5,7,97
9376,t,0,0,0,0
9377,t,13,32,59,324
9378,t,0,0,0,0
9379,t,19,19,19,267
9380,t,3,3,4,253
9381,t,0,0,0,0
9382,t,0,0,0,0
9383,t,0,16,46,215
9384,t,0,5,35,310
9385,t,0,29,59,149
9386,f,0,0,0,0
9387,t,0,22,52,327
9388,t,0,0,0,25
9389,t,0,11,11,11
9390,t,0,0,0,162
9391,t,0,5,35,35
9392,t,5,17,17,17
9393,t,0,22,52,327
9394,t,0,1,17,173
9395,t,7,37,67,342
9396,f,0,0,0,0
9397,t,0,0,0,0
9398,f,0,0,0,0
9399,t,0,0,16,16
9400,t,6,19,45,45
9401,f,0,0,0,0
9402,f,0,0,0,0
9403,t,6,36,66,341
9404,t,10,21,27,27
9405,t,0,0,0,0
9406,t,4,12,22,22
9407,t,0,0,0,0
9408,t,0,0,0,0
9409,t,30,60,90,365
9410,t,0,0,0,254
9411,f,0,0,0,0
9412,t,10,13,26,280
9413,t,0,0,13,22
9414,t,0,25,55,330
9415,t,12,21,43,311
9416,t,0,0,22,267
9417,t,1,6,36,36
9418,f,0,0,0,0
9419,t,0,17,17,283
9420,f,0,0,0,0
9421,f,0,0,0,0
9422,t,0,0,0,0
9423,t,0,0,0,0
9424,t,0,9,39,39
9425,t,0,0,0,165
9426,t,0,7,37,127
9427,t,16,46,76,351
9428,t,0,0,0,0
9429,t,1,1,6,153
9430,t,18,48,78,353
9431,t,0,0,0,0
9432,t,0,0,0,0
9433,t,1,1,1,99
9434,t,0,0,0,249
9435,f,0,0,0,0
9436,t,0,0,0,262
9437,t,17,44,74,349
9438,t,0,0,0,0
9439,t,30,60,90,100
9440,t,12,29,59,61
9441,f,0,0,0,0
9442,t,0,0,0,0
9443,f,0,0,0,0
9444,t,9,23,23,121
9445,t,0,0,6,149
9446,t,0,8,11,256
9447,t,2,12,27,279
9448,t,0,0,0,250
9449,f,0,0,0,0
9450,f,0,0,0,0
9451,t,11,41,71,346
9452,t,5,11,16,85
9453,f,0,0,0,0
9454,f,0,0,0,0
9455,t,2,2,7,121
9456,f,0,0,0,0
9457,t,18,48,78,353
9458,t,6,26,56,146
9459,t,0,0,0,0
9460,t,18,48,78,353
9461,f,0,0,0,0
9462,t,0,20,50,140
9463,t,1,8,8,8
9464,t,0,0,0,0
9465,t,2,9,23,245
9466,f,0,0,0,0
9467,t,7,7,7,9
9468,t,14,39,69,307
9469,t,0,0,0,59
9470,f,0,0,0,0
9471,t,0,3,33,308
9472,t,6,14,14,267
9473,f,0,0,0,0
9474,t,0,8,20,285
9475,t,0,0,0,0
9476,t,14,35,60,148
9477,t,6,14,41,131
9478,t,10,15,33,291
9479,t,0,0,0,263
9480,t,22,52,82,353
9481,t,0,0,0,0
9482,f,0,0,0,0
9483,t,0,0,19,69
9484,t,0,0,0,0
9485,f,0,0,0,0
9486,t,0,0,0,0
9487,t,0,0,0,0
9488,t,0,0,0,0
9489,f,0,0,0,0
9490,t,0,0,0,8
9491,t,0,0,21,214
9492,f,0,0,0,0
9493,t,5,31,61,336
9494,t,0,0,5,280
9495,f,0,0,0,0
9496,t,0,0,0,0
9497,t,5,5,20,20
9498,t,7,37,67,247
9499,t,1,1,1,1
9500,t,13,31,60,122
9501,t,11,41,71,161
9502,t,4,9,35,287
9503,t,0,8,38,308
9504,t,19,44,44,44
9505,f,0,0,0,0
9506,t,5,24,54,144
9507,t,0,0,0,0
9508,t,0,0,0,0
9509,t,0,0,0,0
9510,t,1,22,52,327
9511,t,0,0,21,296
9512,t,14,44,74,349
9513,f,0,0,0,0
9514,t,0,0,0,0
9515,t,30,60,90,365
9516,f,0,0,0,0
9517,f,0,0,0,0
9518,t,2,2,6,225
9519,f,0,0,0,0
9520,t,2,7,26,26
9521,t,4,26,56,331
9522,t,0,0,0,0
9523,t,0,0,0,0
9524,t,6,14,44,319
9525,t,0,0,0,0
9526,f,0,0,0,0
9527,t,0,0,16,291
9528,t,0,0,0,0
9529,t,13,39,67,342
9530,t,0,0,0,0
9531,t,22,52,82,357
9532,f,0,0,0,0
9533,t,0,0,0,0
9534,t,0,0,0,0
9535,t,19,49,79,354
9536,f,0,0,0,0
9537,t,2,19,31,306
9538,t,0,0,0,0
9539,t,29,59,89,179
9540,t,19,49,79,354
9541,t,2,22,52,68
9542,f,0,0,0,0
9543,t,7,29,29,277
9544,t,0,0,0,0
9545,t,0,0,0,0
9546,t,8,20,20,20
9547,t,15,39,69,344
9548,t,17,47,77,167
9549,t,2,11,41,41
9550,t,5,8,22,251
9551,t,8,31,59,334
9552,t,6,36,66,66
9553,t,5,6,36,311
9554,t,23,47,76,351
9555,f,0,0,0,0
9556,t,0,0,0,31
9557,t,27,57,87,360
9558,t,30,60,90,365
9559,t,5,20,50,325
9560,t,24,54,84,359
9561,f,0,0,0,0
9562,t,1,31,61,216
9563,f,0,0,0,0
9564,t,2,18,48,323
9565,f,0,0,0,0
9566,f,0,0,0,0
9567,t,28,58,88,88
9568,t,0,0,0,0
9569,t,5,23,52,208
9570,t,0,1,4,228
9571,t,1,31,61,336
9572,t,0,0,0,0
9573,t,0,0,0,256
9574,t,18,18,31,33
9575,t,0,0,0,0
9576,t,3,7,29,288
9577,t,0,0,3,183
9578,t,7,37,67,342
9579,t,0,0,0,0
9580,f,0,0,0,0
9581,t,12,28,50,50
9582,t,18,18,29,304
9583,t,22,47,47,47
9584,t,3,14,35,199
9585,t,4,34,64,339
9586,t,11,33,63,338
9587,t,0,0,0,0
9588,t,26,48,78,349
9589,t,0,0,0,266
9590,t,0,0,0,0
9591,t,7,20,50,140
9592,f,0,0,0,0
9593,f,0,0,0,0
9594,t,24,54,84,350
9595,f,0,0,0,0
9596,t,0,20,46,321
9597,t,0,0,0,0
9598,t,0,0,0,249
9599,t,12,42,72,347
9600,f,0,0,0,0
9601,t,10,16,46,321
9602,t,29,59,89,364
9603,t,0,0,0,0
9604,t,3,10,18,215
9605,t,17,44,74,74
9606,t,0,0,0,0
9607,f,0,0,0,0
9608,t,0,0,0,0
9609,t,0,0,5,5
9610,t,0,28,58,333
9611,t,24,54,84,174
9612,t,0,0,0,64
9613,t,30,60,90,360
9614,f,0,0,0,0
9615,t,13,34,64,64
9616,t,12,39,69,159
9617,t,6,13,41,316
9618,t,1,2,2,2
9619,t,0,0,0,0
9620,t,3,6,19,272
9621,t,1,7,25,287
9622,f,0,0,0,0
9623,t,30,60,90,30
9624,t,30,60,90,365
9625,t,14,30,47,227
9626,t,22,45,68,158
9627,t,0,0,0,0
9628,f,0,0,0,0
9629,f,0,0,0,0
9630,f,0,0,0,0
9631,f,0,0,0,0
9632,t,12,38,68,68
9633,t,0,7,20,20
9634,t,0,0,0,0
9635,t,0,0,0,0
9636,t,0,0,0,0
9637,f,0,0,0,0
9638,t,0,0,0,0
9639,t,0,0,0,0
9640,t,2,3,9,77
9641,t,8,38,68,68
9642,t,0,0,0,0
9643,t,0,0,0,249
9644,t,0,0,0,0
9645,t,2,10,37,196
9646,t,3,3,3,3
9647,t,3,17,47,285
9648,t,0,0,0,0
9649,t,8,19,36,275
9650,t,2,8,27,107
9651,t,0,0,0,0
9652,t,20,48,78,353
9653,t,4,8,18,30
9654,t,0,2,5,168
9655,t,2,10,38,305
9656,f,0,0,0,0
9657,f,0,0,0,0
9658,t,5,35,65,340
9659,t,0,0,0,64
9660,t,0,0,0,0
9661,f,0,0,0,0
9662,t,0,16,16,16
9663,t,0,0,0,250
9664,t,30,60,90,365
9665,t,0,6,36,311
9666,f,0,0,0,0
9667,t,7,34,64,64
9668,f,0,0,0,0
9669,t,0,0,28,298
9670,t,1,23,53,327
9671,t,12,41,66,66
9672,f,0,0,0,0
9673,t,30,60,90,365
9674,t,30,60,90,365
9675,t,0,0,0,0
9676,t,0,23,53,321
9677,t,6,10,25,229
9678,t,0,20,32,263
9679,t,0,0,0,0
9680,t,1,1,1,265
9681,t,0,0,0,5
9682,t,2,2,2,77
9683,t,0,22,27,302
9684,f,0,0,0,0
9685,f,0,0,0,0
9686,t,2,2,2,2
9687,t,0,0,0,0
9688,t,30,60,30,30
9689,t,2,32,57,57
9690,t,1,9,22,187
9691,t,0,0,0,0
9692,t,4,22,52,327
9693,t,0,1,2,243
9694,t,0,0,0,0
9695,t,30,60,90,365
9696,t,28,58,88,363
9697,t,0,0,0,0
9698,t,0,0,0,250
9699,f,0,0,0,0
9700,t,0,0,0,0
9701,t,6,6,6,6
9702,t,0,5,35,310
9703,t,30,60,90,365
9704,t,0,0,0,0
9705,f,0,0,0,0
9706,t,6,14,27,255
9707,t,9,29,57,328
9708,f,0,0,0,0
9709,t,30,60,90,116
9710,t,4,25,55,328
9711,t,25,55,85,360
9712,t,0,0,0,190
9713,t,0,0,0,0
9714,t,7,26,56,119
9715,f,0,0,0,0
9716,t,6,27,49,311
9717,t,9,23,37,312
9718,f,0,0,0,0
9719,f,0,0,0,0
9720,t,1,12,42,42
9721,t,20,49,75,75
9722,t,0,0,0,0
9723,t,0,0,0,0
9724,t,12,42,72,162
9725,t,9,9,9,47
9726,t,22,51,81,136
9727,t,3,6,17,259
9728,t,5,19,26,26
9729,t,0,0,0,0
9730,t,0,5,35,310
9731,t,7,16,34,110
9732,t,23,53,83,358
9733,t,28,58,88,88
9734,t,7,24,54,82
9735,t,0,0,0,0
9736,t,0,0,0,0
9737,f,0,0,0,0
9738,t,10,30,60,335
9739,f,0,0,0,0
9740,t,28,58,88,297
9741,f,0,0,0,0
9742,t,11,38,68,68
9743,f,0,0,0,0
9744,t,0,0,0,0
9745,f,0,0,0,0
9746,t,0,0,17,292
9747,t,0,0,0,250
9748,t,19,45,75,255
9749,t,0,0,0,190
9750,f,0,0,0,0
9751,f,0,0,0,0
9752,t,4,33,58,95
9753,t,0,0,0,0
9754,f,0,0,0,0
9755,f,0,0,0,0
9756,t,23,53,83,315
9757,f,0,0,0,0
9758,t,7,37,67,342
9759,f,0,0,0,0
9760,t,0,0,0,0
9761,t,2,2,2,250
9762,t,20,48,78,353
9763,t,15,26,56,321
9764,f,0,0,0,0
9765,t,2,5,35,297
9766,t,0,0,0,0
9767,t,30,60,90,365
9768,t,0,0,0,0
9769,t,11,41,71,339
9770,t,5,27,57,57
9771,t,21,21,21,21
9772,t,29,59,89,364
9773,t,0,0,20,295
9774,t,13,19,44,319
9775,t,5,5,5,38
9776,t,23,53,83,132
9777,f,0,0,0,0
9778,t,0,5,35,310
9779,t,0,0,0,0
9780,t,6,36,66,66
9781,t,0,0,0,15
9782,t,0,0,0,0
9783,t,3,19,43,68
9784,t,6,34,63,338
9785,t,0,0,0,100
9786,t,0,0,0,33
9787,t,0,0,0,0
9788,t,0,0,0,365
9789,t,14,44,74,164
9790,t,0,0,0,0
9791,t,0,0,0,265
9792,t,0,0,0,0
9793,t,0,0,0,0
9794,t,30,57,86,361
9795,t,22,22,22,22
9796,t,7,37,67,157
9797,f,0,0,0,0
9798,t,0,0,0,249
9799,t,25,51,76,337
9800,t,18,40,70,341
9801,f,0,0,0,0
9802,t,16,16,38,128
9803,t,16,46,76,346
9804,t,8,12,12,188
9805,f,0,0,0,0
9806,t,0,0,0,0
9807,t,0,0,0,0
9808,t,4,22,50,50
9809,t,0,0,0,0
9810,t,5,5,17,282
9811,t,11,22,42,288
9812,t,0,5,35,35
9813,t,0,0,0,0
9814,t,0,0,0,53
9815,t,12,20,44,134
9816,t,0,0,0,230
9817,t,17,37,67,67
9818,t,11,33,63,338
9819,t,0,0,0,64
9820,t,1,17,44,102
9821,t,9,20,50,50
9822,f,0,0,0,0
9823,t,0,0,0,0
9824,t,4,5,5,69
9825,t,0,0,0,0
9826,t,13,43,73,348
9827,f,0,0,0,0
9828,t,0,0,0,0
9829,t,10,13,13,13
9830,t,20,47,77,352
9831,t,0,0,0,0
9832,t,8,16,46,321
9833,t,0,0,0,0
9834,t,1,20,20,20
9835,t,1,9,15,91
9836,t,4,8,21,296
9837,t,2,2,2,220
9838,t,0,0,0,264
9839,t,6,20,35,208
9840,f,0,0,0,0
9841,t,0,0,0,164
9842,t,15,27,40,300
9843,t,0,0,0,0
9844,t,0,0,22,79
9845,t,25,55,85,85
9846,t,0,2,14,285
9847,t,0,0,0,0
9848,t,0,5,35,125
9849,f,0,0,0,0
9850,t,10,21,26,238
9851,t,0,13,43,318
9852,t,2,2,2,2
9853,t,0,0,0,190
9854,t,0,0,0,0
9855,t,0,0,0,0
9856,t,6,36,66,156
9857,t,6,36,66,341
9858,t,15,16,16,16
9859,t,2,9,18,260
9860,t,2,13,43,43
9861,t,11,11,11,259
9862,f,0,0,0,0
9863,t,2,10,24,272
9864,t,13,40,70,345
9865,f,0,0,0,0
9866,f,0,0,0,0
9867,t,0,0,0,0
9868,t,0,0,0,0
9869,t,3,3,3,3
9870,f,0,0,0,0
9871,t,0,0,0,0
9872,t,20,38,64,321
9873,t,4,4,33,308
9874,t,19,42,63,84
9875,t,11,29,59,149
9876,t,3,12,28,69
9877,t,0,0,0,0
9878,t,3,16,44,306
9879,t,0,0,0,129
9880,t,12,42,72,347
9881,t,14,41,71,335
9882,t,0,0,0,0
9883,t,25,51,77,322
9884,t,0,0,0,250
9885,t,0,0,0,84
9886,t,0,0,0,0
9887,t,2,24,54,329
9888,t,30,60,90,116
9889,t,9,38,68,68
9890,t,7,37,67,342
9891,t,8,20,50,322
9892,t,25,55,85,355
9893,t,0,0,0,31
9894,f,0,0,0,0
9895,t,0,0,0,218
9896,t,0,0,12,287
9897,t,0,12,42,312
9898,f,0,0,0,0
9899,f,0,0,0,0
9900,t,0,0,0,0
9901,t,0,0,0,0
9902,t,0,0,0,0
9903,t,30,60,90,365
9904,t,0,0,0,365
9905,t,14,26,55,55
9906,t,17,47,77,248
9907,t,1,4,18,36
9908,t,0,0,0,0
9909,t,5,19,49,132
9910,t,17,37,67,247
9911,t,0,0,0,0
9912,t,0,0,0,0
9913,t,7,23,52,324
9914,t,19,28,58,333
9915,f,0,0,0,0
9916,t,3,5,19,19
9917,t,20,50,80,355
9918,t,12,42,72,347
9919,t,22,41,69,326
9920,t,5,8,22,181
9921,t,0,0,0,0
9922,t,0,0,0,0
9923,t,8,18,48,323
9924,t,4,6,36,213
9925,t,30,60,90,365
9926,t,0,0,0,0
9927,t,0,0,0,249
9928,t,4,7,30,292
9929,t,6,31,31,31
9930,t,0,0,0,0
9931,f,0,0,0,0
9932,t,7,7,7,7
9933,t,11,0,0,365
9934,t,18,48,78,353
9935,t,1,15,23,23
9936,t,5,5,11,11
9937,t,0,0,0,0
9938,t,24,51,78,349
9939,t,10,21,38,38
9940,t,0,5,35,310
9941,t,12,29,59,59
9942,t,0,0,0,0
9943,t,5,34,64,339
9944,t,0,0,6,281
9945,t,16,32,62,164
9946,t,8,26,44,44
9947,t,30,60,90,365
9948,t,0,0,0,0
9949,t,0,0,0,0
9950,t,3,3,3,3
9951,t,0,0,0,254
9952,t,0,0,0,0
9953,t,11,23,53,328
9954,f,0,0,0,0
9955,t,0,0,0,0
9956,t,30,60,90,365
9957,t,30,60,90,365
9958,t,14,31,61,241
9959,t,0,23,48,48
9960,t,0,0,0,0
9961,f,0,0,0,0
9962,f,0,0,0,0
9963,t,5,10,40,315
9964,t,3,14,44,44
9965,t,0,0,0,0
9966,t,18,48,78,353
9967,t,0,7,12,12
9968,f,0,0,0,0
9969,t,2,8,27,238
9970,t,23,37,67,329
9971,t,0,5,35,310
9972,t,0,0,0,0
9973,t,9,39,69,344
9974,t,0,0,9,63
9975,t,9,16,38,305
9976,f,0,0,0,0
9977,t,16,29,59,334
9978,t,10,33,58,120
9979,t,26,51,81,356
9980,t,0,0,0,0
9981,t,13,35,60,321
9982,t,22,51,80,355
9983,t,0,0,0,263
9984,t,17,17,43,43
9985,t,13,35,48,138
9986,t,25,53,83,358
9987,t,0,0,0,0
9988,t,0,0,0,0
9989,f,0,0,0,0
9990,t,26,56,86,151
9991,t,24,54,84,84
9992,f,0,0,0,0
9993,t,0,5,35,310
9994,t,9,39,69,159
